rank,path,subject_id,date_id,gesture,repetition,correctness,posture,label,task,mahalanobis_sq,score01,speed,accel,jerk,smoothness
158,data/RawData/207_18_6_10_2_stand.txt,207,18,6,10,2,stand,stand,stand,7.2600873763595715,0.8715220949263502,0.0,0.0,1.060416190581775,3.772359626005211e-08
159,data/RawData/101_18_6_3_1_stand.txt,101,18,6,3,1,stand,stand,stand,7.169686804608894,0.8707037643207856,0.0,0.0,1.072296660605936,0.0
160,data/RawData/305_18_6_10_1_stand.txt,305,18,6,10,1,stand,stand,stand,7.11377887970199,0.869885433715221,0.0,0.2296122254142547,0.7712798695250423,0.0
161,data/RawData/306_18_6_13_1_stand.txt,306,18,6,13,1,stand,stand,stand,7.090727221942886,0.8690671031096563,0.0010992157722047719,0.29245581426935974,0.7064649239310391,0.0
162,data/RawData/207_18_6_11_2_stand.txt,207,18,6,11,2,stand,stand,stand,6.968321480684002,0.8682487725040916,0.0,0.0,1.2537317896507714,0.0
163,data/RawData/307_18_2_7_1_stand.txt,307,18,2,7,1,stand,stand,stand,6.85824327491942,0.867430441898527,6.117366980302297e-05,0.376013167272953,0.6239208192706124,4.8397864857709734e-06
164,data/RawData/302_18_4_10_1_stand.txt,302,18,4,10,1,stand,stand,stand,6.842454393146154,0.8666121112929623,0.0,0.30759682639569935,0.6925289731211298,0.0
165,data/RawData/307_18_4_11_1_stand.txt,307,18,4,11,1,stand,stand,stand,6.7447156758341364,0.8657937806873978,0.0,0.0,1.2825870589663002,0.0
166,data/RawData/105_18_4_2_1_stand.txt,105,18,4,2,1,stand,stand,stand,6.7248346310672105,0.8649754500818331,0.000222586207630721,0.2919796717976489,0.7077938072858435,3.934708728289102e-06
167,data/RawData/105_18_5_2_1_stand.txt,105,18,5,2,1,stand,stand,stand,6.690072400831304,0.8641571194762684,0.0,0.0,1.254919234658275,0.0
168,data/RawData/207_18_6_8_2_stand.txt,207,18,6,8,2,stand,stand,stand,6.666680110170717,0.8633387888707038,0.0,0.0,1.193129304630223,0.0
169,data/RawData/216_18_5_5_1_stand.txt,216,18,5,5,1,stand,stand,stand,6.639862064937687,0.8625204582651391,0.001146971769979071,0.0,1.2293939002094958,0.0
170,data/RawData/206_18_6_11_1_stand.txt,206,18,6,11,1,stand,stand,stand,6.633675807549558,0.8617021276595744,0.0,0.0,1.3614130363976351,0.0
171,data/RawData/216_18_3_1_1_stand.txt,216,18,3,1,1,stand,stand,stand,6.582631653075946,0.8608837970540099,0.0,0.0,1.277333926395591,0.0
172,data/RawData/104_18_6_2_1_stand.txt,104,18,6,2,1,stand,stand,stand,6.494157068233221,0.8600654664484452,0.001474557761239851,0.06949062578291747,0.9290360028320491,0.0
173,data/RawData/303_18_3_9_1_stand.txt,303,18,3,9,1,stand,stand,stand,6.427991408233132,0.8592471358428805,0.0,0.0,1.264052105606855,0.0
174,data/RawData/301_18_6_9_1_stand.txt,301,18,6,9,1,stand,stand,stand,6.371350644494763,0.8584288052373159,0.0019188774034660635,0.27947253059631494,0.7186183538398246,0.0
175,data/RawData/105_18_2_3_1_stand.txt,105,18,2,3,1,stand,stand,stand,6.342415900555582,0.8576104746317512,0.0,0.2484785402238146,0.7516182181670537,6.176005397127307e-06
176,data/RawData/105_18_4_5_1_stand.txt,105,18,4,5,1,stand,stand,stand,6.057858483098846,0.8567921440261865,0.0002925544431191842,0.26502570115758384,0.734667926165519,1.3818233612857166e-05
177,data/RawData/307_18_5_10_1_stand.txt,307,18,5,10,1,stand,stand,stand,6.0456506450606735,0.855973813420622,0.0,0.22562230964524546,0.7744725931102954,5.298770364465416e-06
178,data/RawData/206_18_6_9_1_stand.txt,206,18,6,9,1,stand,stand,stand,5.933373113366162,0.8551554828150573,0.0,0.0,1.0322420416829983,9.455851998645714e-06
179,data/RawData/303_18_4_11_1_stand.txt,303,18,4,11,1,stand,stand,stand,5.888709536932522,0.8543371522094927,0.0,0.0,1.27716618909776,0.0
180,data/RawData/103_18_0_4_1_stand.txt,103,18,0,4,1,stand,stand,stand,5.855551264675661,0.853518821603928,0.00010163572455214677,0.26016603516588616,0.7397201275589963,1.2201550394482412e-05
181,data/RawData/213_18_6_2_1_stand.txt,213,18,6,2,1,stand,stand,stand,5.845528523152595,0.8527004909983633,0.0,0.0,1.014459408814143,0.0
182,data/RawData/213_18_6_4_1_stand.txt,213,18,6,4,1,stand,stand,stand,5.84142944615616,0.8518821603927987,0.00014738754636321052,0.7038227779044435,0.2960331209443401,0.0
183,data/RawData/211_18_6_4_1_stand.txt,211,18,6,4,1,stand,stand,stand,5.747282766083194,0.851063829787234,0.0003184570690310698,0.0,1.3298043107194217,5.285738708366545e-06
184,data/RawData/105_18_2_1_1_stand.txt,105,18,2,1,1,stand,stand,stand,5.71417140546137,0.8502454991816694,0.0,0.0,1.3829629215043915,2.945414909166531e-06
185,data/RawData/213_18_1_5_1_stand.txt,213,18,1,5,1,stand,stand,stand,5.703959417638559,0.8494271685761048,0.0,0.28285042383409836,0.7171503399242269,1.4123256627926371e-05
186,data/RawData/215_18_6_9_2_stand.txt,215,18,6,9,2,stand,stand,stand,5.6995903168932855,0.8486088379705401,0.001969982451298816,0.0,1.3617433832425843,0.0
187,data/RawData/105_18_2_6_1_stand.txt,105,18,2,6,1,stand,stand,stand,5.676701042107077,0.8477905073649754,0.0,0.0,1.3890170145693341,0.0
188,data/RawData/302_18_2_12_1_stand.txt,302,18,2,12,1,stand,stand,stand,5.5665791107252485,0.8469721767594108,0.0,0.3468452305305794,0.6531514988338587,7.2089315721041515e-06
189,data/RawData/103_18_6_2_1_stand.txt,103,18,6,2,1,stand,stand,stand,5.515910899459539,0.8461538461538461,0.0,0.0,1.298781349199127,7.37085136431652e-06
190,data/RawData/302_18_4_8_1_stand.txt,302,18,4,8,1,stand,stand,stand,5.482190063140011,0.8453355155482815,0.0,0.2871818527421592,0.7128736957183867,3.7609022347116717e-06
191,data/RawData/104_18_6_1_1_stand.txt,104,18,6,1,1,stand,stand,stand,5.4696271484249275,0.8445171849427169,0.0011753554297186366,0.3061700040962208,0.6926687195899428,0.0
192,data/RawData/207_18_0_5_2_stand.txt,207,18,0,5,2,stand,stand,stand,5.451403905565113,0.8436988543371522,0.0,0.0,1.4781033264885188,0.0
193,data/RawData/207_18_0_3_2_stand.txt,207,18,0,3,2,stand,stand,stand,5.4318195849217314,0.8428805237315876,0.0005030557510209908,0.2611816030053799,0.7383030019011265,1.2339342288610448e-05
194,data/RawData/104_18_3_1_1_stand.txt,104,18,3,1,1,stand,stand,stand,5.426712573962945,0.8420621931260229,0.0,0.4945279506048374,0.5054847337838327,5.72466693898099e-06
195,data/RawData/306_18_3_7_1_stand.txt,306,18,3,7,1,stand,stand,stand,5.319643322682786,0.8412438625204582,0.0,0.42183073664255616,0.5784134274868399,6.331527924042473e-06
196,data/RawData/213_18_6_3_1_stand.txt,213,18,6,3,1,stand,stand,stand,5.314918325935822,0.8404255319148937,1.3591786973731278e-05,0.7189543940789317,0.2810336585835627,0.0
197,data/RawData/105_18_3_1_1_stand.txt,105,18,3,1,1,stand,stand,stand,5.314163761529689,0.839607201309329,0.0,0.0,1.1781197419548621,0.0
198,data/RawData/207_18_0_8_2_stand.txt,207,18,0,8,2,stand,stand,stand,5.256684441236374,0.8387888707037643,0.0,0.47183037847061327,0.5282383548602858,5.131793905691076e-06
199,data/RawData/102_18_3_3_1_stand.txt,102,18,3,3,1,stand,stand,stand,5.249150317189602,0.8379705400981997,6.833041826494042e-06,0.2410645050299719,0.7589125814166902,1.6080511320872712e-05
200,data/RawData/107_18_5_6_1_stand.txt,107,18,5,6,1,stand,stand,stand,5.248810849850144,0.837152209492635,0.0,0.09765754879948456,0.9023533390207717,8.848541609672918e-06
201,data/RawData/302_18_3_10_1_stand.txt,302,18,3,10,1,stand,stand,stand,5.228167445924883,0.8363338788870703,0.00016378621703568854,0.31044710268817927,0.6893776708347701,1.1440259823608442e-05
202,data/RawData/303_18_6_10_1_stand.txt,303,18,6,10,1,stand,stand,stand,5.218740413975732,0.8355155482815058,0.0,0.0,1.30693238901669,9.219901777591842e-06
203,data/RawData/102_18_3_4_1_stand.txt,102,18,3,4,1,stand,stand,stand,5.178893629515211,0.8346972176759411,0.0,0.0,1.0322713669485029,3.7799504936366318e-06
204,data/RawData/207_18_6_4_2_stand.txt,207,18,6,4,2,stand,stand,stand,5.160288729836961,0.8338788870703764,0.00014741501087501546,0.4084202917743343,0.5914266347780187,5.658436578046004e-06
205,data/RawData/303_18_4_7_1_stand.txt,303,18,4,7,1,stand,stand,stand,5.1304573326987715,0.8330605564648118,0.0,0.0,1.2513504195799265,0.0
206,data/RawData/215_18_6_6_1_stand.txt,215,18,6,6,1,stand,stand,stand,5.119441023550138,0.8322422258592471,0.001411511489045084,0.08178139360265904,0.916798398501627,8.696406473584801e-06
207,data/RawData/207_18_6_14_2_stand.txt,207,18,6,14,2,stand,stand,stand,5.096694645580979,0.8314238952536824,0.0,0.0,1.4377373166667884,0.0
208,data/RawData/303_18_4_8_1_stand.txt,303,18,4,8,1,stand,stand,stand,4.969450177617747,0.8306055646481179,0.0,0.2713455325103921,0.7287869087496809,1.1734261494134514e-05
209,data/RawData/301_18_6_8_1_stand.txt,301,18,6,8,1,stand,stand,stand,4.955424293371232,0.8297872340425532,0.0005139787010497171,0.20500744775869179,0.7944668386580512,1.1734882005535925e-05
210,data/RawData/102_18_6_6_1_stand.txt,102,18,6,6,1,stand,stand,stand,4.81188736509774,0.8289689034369886,0.0006686509577377262,0.1413449945639173,0.8579828740291527,3.4804489843605057e-06
211,data/RawData/216_18_5_4_1_stand.txt,216,18,5,4,1,stand,stand,stand,4.778222519185624,0.8281505728314239,0.0013177928014403866,0.09221074990197695,0.9064720014051632,0.0
212,data/RawData/302_18_5_12_1_stand.txt,302,18,5,12,1,stand,stand,stand,4.6771635560431735,0.8273322422258592,0.0009596917375764719,0.0,1.066056048640318,3.324482069944908e-05
213,data/RawData/104_18_6_3_1_stand.txt,104,18,6,3,1,stand,stand,stand,4.621291024422834,0.8265139116202946,0.0005512210572113099,0.0,1.160552134962787,2.7770100887619805e-05
214,data/RawData/302_18_4_9_1_stand.txt,302,18,4,9,1,stand,stand,stand,4.585783543921473,0.82569558101473,0.000705628395046087,0.0,1.0451982624450198,2.8098885787789127e-05
215,data/RawData/103_18_0_1_1_stand.txt,103,18,0,1,1,stand,stand,stand,4.581459081751251,0.8248772504091653,0.0007357164489695438,0.0,1.0635152047303404,3.875617875878176e-05
216,data/RawData/307_18_5_7_1_stand.txt,307,18,5,7,1,stand,stand,stand,4.414804574966637,0.8240589198036007,0.0002815383189622898,0.31726045682972,0.682443692619161,1.4312231930046836e-05
217,data/RawData/104_18_6_4_1_stand.txt,104,18,6,4,1,stand,stand,stand,4.389633556361834,0.823240589198036,0.004219981211472597,0.0,1.3494594760709933,9.354022821406034e-06
218,data/RawData/303_18_5_12_1_stand.txt,303,18,5,12,1,stand,stand,stand,4.371431613618178,0.8224222585924713,0.00010056553746074037,0.4707689558140743,0.5291242740916123,6.20455662394466e-06
219,data/RawData/303_18_4_10_1_stand.txt,303,18,4,10,1,stand,stand,stand,4.330965478649969,0.8216039279869067,0.0,0.4261185353907113,0.5739428713741178,1.5961735083928997e-05
220,data/RawData/103_18_6_6_1_stand.txt,103,18,6,6,1,stand,stand,stand,4.314733950488258,0.820785597381342,0.0,0.30066376968557995,0.6993143259198732,2.4004803178765096e-05
221,data/RawData/103_18_4_3_1_stand.txt,103,18,4,3,1,stand,stand,stand,4.291625437896905,0.8199672667757774,0.0006819834788823393,0.2043028047427519,0.7950039432617608,1.1268516371422525e-05
222,data/RawData/213_18_6_6_1_stand.txt,213,18,6,6,1,stand,stand,stand,4.271834899909165,0.8191489361702128,0.0,0.2676668904544031,0.7330285371211117,0.0
223,data/RawData/102_18_2_1_1_stand.txt,102,18,2,1,1,stand,stand,stand,4.258180581820024,0.8183306055646481,0.0,0.3476159358008635,0.6525140129773995,1.4092807250902015e-05
224,data/RawData/207_18_3_1_2_stand.txt,207,18,3,1,2,stand,stand,stand,4.136450387613916,0.8175122749590835,5.756849574082024e-05,0.013653068254607647,0.9862892743419837,8.890742593432052e-08
225,data/RawData/207_18_0_9_2_stand.txt,207,18,0,9,2,stand,stand,stand,4.103754023557341,0.8166939443535188,0.0008011462631556256,0.0,1.0841131537614355,4.34117296204085e-05
226,data/RawData/103_18_0_3_1_stand.txt,103,18,0,3,1,stand,stand,stand,4.093257638894418,0.8158756137479541,0.0013296791907730482,0.0,1.1130385514304302,3.357831236513264e-05
227,data/RawData/207_18_0_19_2_stand.txt,207,18,0,19,2,stand,stand,stand,4.0566724800440035,0.8150572831423896,0.0015046683412835813,0.0,1.1116240919340588,3.7242141578690103e-05
228,data/RawData/306_18_5_9_1_stand.txt,306,18,5,9,1,stand,stand,stand,4.015968738907214,0.8142389525368249,0.00056957263991916,0.0,1.097695639440716,3.489862387616075e-05
229,data/RawData/206_18_2_16_2_stand.txt,206,18,2,16,2,stand,stand,stand,4.013110503730526,0.8134206219312602,0.0007682488914985952,0.0,1.0619596515340142,4.3189423621866524e-05
230,data/RawData/105_18_3_7_1_stand.txt,105,18,3,7,1,stand,stand,stand,3.8663765087809523,0.8126022913256956,0.0002962298873627644,0.25202459341604855,0.747654371425008,2.4805271321803384e-05
231,data/RawData/105_18_4_4_1_stand.txt,105,18,4,4,1,stand,stand,stand,3.8223221596179844,0.8117839607201309,0.00042016548393057705,0.4841188841006911,0.5154509769737997,9.973441316808046e-06
232,data/RawData/306_18_5_10_1_stand.txt,306,18,5,10,1,stand,stand,stand,3.767318348949154,0.8109656301145662,0.0007097992707373982,0.0,1.0273087429119776,3.845445079174485e-05
233,data/RawData/307_18_5_8_1_stand.txt,307,18,5,8,1,stand,stand,stand,3.76243740867466,0.8101472995090017,0.0,0.2895486006964751,0.7106951599998963,1.4210588682299879e-05
234,data/RawData/303_18_2_12_1_stand.txt,303,18,2,12,1,stand,stand,stand,3.74977180757552,0.809328968903437,0.0,0.4581207173674167,0.5419690879192492,1.9243387771447776e-05
235,data/RawData/216_18_6_3_1_stand.txt,216,18,6,3,1,stand,stand,stand,3.7306526915487312,0.8085106382978723,0.0001290190518988323,0.4803389381642306,0.5195194799654556,1.2562818147011415e-05
236,data/RawData/305_18_4_7_1_stand.txt,305,18,4,7,1,stand,stand,stand,3.716684033801482,0.8076923076923077,0.0,0.38137887452843927,0.6189823205416864,1.2136840662070338e-05
237,data/RawData/105_18_5_1_1_stand.txt,105,18,5,1,1,stand,stand,stand,3.7089745995148244,0.806873977086743,0.0005604763655713832,0.0,1.1087356566051572,4.5029914186515244e-05
238,data/RawData/103_18_4_5_1_stand.txt,103,18,4,5,1,stand,stand,stand,3.647118810538365,0.8060556464811784,0.0014578966390206638,0.0,1.1186866235165493,2.9869893816611313e-05
239,data/RawData/207_18_0_18_2_stand.txt,207,18,0,18,2,stand,stand,stand,3.629796018728575,0.8052373158756138,0.0020045212291376568,0.0,1.1538340915749008,3.059758377299215e-05
240,data/RawData/207_18_6_17_2_stand.txt,207,18,6,17,2,stand,stand,stand,3.621923436418654,0.8044189852700491,0.0006941522283248205,0.36338485091326556,0.6359011452494054,1.9851608728083928e-05
241,data/RawData/211_18_6_3_1_stand.txt,211,18,6,3,1,stand,stand,stand,3.611811493182108,0.8036006546644845,9.30199039574904e-05,0.7120850106430635,0.2878226371331305,0.0
242,data/RawData/216_18_6_4_1_stand.txt,216,18,6,4,1,stand,stand,stand,3.5892162252871596,0.8027823240589198,8.809176428807487e-05,0.2256187985269674,0.7742771293541503,1.598035431557551e-05
243,data/RawData/306_18_5_11_1_stand.txt,306,18,5,11,1,stand,stand,stand,3.5723843974560308,0.8019639934533551,0.0009121265958117768,0.0,1.092690051826317,4.5791089701862545e-05
244,data/RawData/302_18_5_8_1_stand.txt,302,18,5,8,1,stand,stand,stand,3.5070160664808534,0.8011456628477905,0.0008956224203274606,0.0,1.051009738129718,5.058973012391109e-05
245,data/RawData/213_18_1_4_1_stand.txt,213,18,1,4,1,stand,stand,stand,3.355909272961219,0.8003273322422259,0.0012935139946462313,0.0,1.113321409755622,3.929743046402018e-05
246,data/RawData/216_18_5_6_1_stand.txt,216,18,5,6,1,stand,stand,stand,3.354582842375785,0.7995090016366612,0.0019866243989482297,0.0,1.0067097884418328,2.0076145112472706e-05
247,data/RawData/302_18_5_11_1_stand.txt,302,18,5,11,1,stand,stand,stand,3.323676997029424,0.7986906710310966,0.0002799959627460647,0.0,1.1104449882113778,4.062470022642298e-05
248,data/RawData/107_18_2_1_1_stand.txt,107,18,2,1,1,stand,stand,stand,3.1423898084012896,0.7978723404255319,0.0,0.06598239388627673,0.934577712444652,2.1794331868178082e-05
249,data/RawData/101_18_6_1_1_stand.txt,101,18,6,1,1,stand,stand,stand,3.1176545506912903,0.7970540098199672,0.0,0.791054058538803,0.20925077178670093,2.2285248420794987e-05
250,data/RawData/303_18_5_7_1_stand.txt,303,18,5,7,1,stand,stand,stand,3.097749898476937,0.7962356792144026,0.0,0.2549664764009474,0.7451490022323757,2.2084960234204742e-05
251,data/RawData/216_18_5_3_1_stand.txt,216,18,5,3,1,stand,stand,stand,3.0869693623408803,0.795417348608838,0.0008066798851229635,0.5558269211361812,0.44333280002993075,3.359894844130004e-05
252,data/RawData/105_18_3_2_1_stand.txt,105,18,3,2,1,stand,stand,stand,3.0122704437984615,0.7945990180032734,0.00037885386405771596,0.0,1.0018135068308462,4.8555088953587435e-05
253,data/RawData/302_18_4_7_1_stand.txt,302,18,4,7,1,stand,stand,stand,2.976813165676373,0.7937806873977087,0.0011981404233240445,0.0,1.13613214577271,5.971689090643827e-05
254,data/RawData/213_18_1_3_1_stand.txt,213,18,1,3,1,stand,stand,stand,2.942239627725614,0.792962356792144,0.0013544132385982924,0.0,1.089118405755706,4.840461592982051e-05
255,data/RawData/105_18_3_8_1_stand.txt,105,18,3,8,1,stand,stand,stand,2.86551871548604,0.7921440261865794,0.0013764191587871412,0.0,1.0755839074771207,5.8756467376319874e-05
256,data/RawData/202_18_4_31_2_stand.txt,202,18,4,31,2,stand,stand,stand,2.8454842602457715,0.7913256955810147,0.0002051724107142788,0.006642245729074387,0.9931206174594305,3.1964400429423636e-05
257,data/RawData/303_18_3_8_1_stand.txt,303,18,3,8,1,stand,stand,stand,2.7989477171097223,0.79050736497545,0.0,0.4117336373122091,0.5886047017589779,2.303173967215267e-05
258,data/RawData/207_18_6_9_2_stand.txt,207,18,6,9,2,stand,stand,stand,2.7399171588418567,0.7896890343698855,0.0,0.5444625196668909,0.4555208455946303,3.0283615536722363e-05
259,data/RawData/105_18_2_2_1_stand.txt,105,18,2,2,1,stand,stand,stand,2.7080458234583302,0.7888707037643208,0.001023879979484825,0.0,1.1055449642617428,6.667772747608263e-05
260,data/RawData/303_18_4_12_1_stand.txt,303,18,4,12,1,stand,stand,stand,2.6552572343303518,0.7880523731587561,0.001032671268227608,0.0,1.095813146744609,6.84014306259815e-05
261,data/RawData/216_18_3_5_1_stand.txt,216,18,3,5,1,stand,stand,stand,2.614549810925658,0.7872340425531915,0.0007332101665220902,0.0,1.0996377862257882,6.68183461759227e-05
262,data/RawData/306_18_5_7_1_stand.txt,306,18,5,7,1,stand,stand,stand,2.594381461259624,0.7864157119476268,0.001664033332128692,0.0,1.0808197689540897,4.6993095864129056e-05
263,data/RawData/302_18_4_12_1_stand.txt,302,18,4,12,1,stand,stand,stand,2.4962519043152867,0.7855973813420621,0.0011855106618847125,0.0,1.0070041452193184,5.2248760935121505e-05
264,data/RawData/211_18_3_1_1_stand.txt,211,18,3,1,1,stand,stand,stand,2.4712763941175324,0.7847790507364976,0.0009241734971629637,0.3446576837905148,0.6543737155152479,4.4427196669695916e-05
265,data/RawData/216_18_3_6_1_stand.txt,216,18,3,6,1,stand,stand,stand,2.4642029848593303,0.7839607201309329,0.0006027319850075912,0.0,1.070485176692029,8.591617877918194e-05
266,data/RawData/303_18_6_9_1_stand.txt,303,18,6,9,1,stand,stand,stand,2.459403560914568,0.7831423895253683,0.0029873727664123943,0.8714175892602458,0.12553686663984615,5.817133308902685e-05
267,data/RawData/207_18_6_13_2_stand.txt,207,18,6,13,2,stand,stand,stand,2.448556272398136,0.7823240589198036,0.00033513021567263703,0.9022206589457809,0.0974167189198645,2.7491918273636304e-05
268,data/RawData/307_18_4_12_1_stand.txt,307,18,4,12,1,stand,stand,stand,2.429012449214758,0.7815057283142389,0.001567482103157921,0.0,1.1667065365722757,5.9743913641044995e-05
269,data/RawData/303_18_3_12_1_stand.txt,303,18,3,12,1,stand,stand,stand,2.3873171130231823,0.7806873977086743,0.00046771466176236684,0.592131298479796,0.4073708680176883,3.0118840334399426e-05
270,data/RawData/207_18_0_10_2_stand.txt,207,18,0,10,2,stand,stand,stand,2.3854488633913533,0.7798690671031097,0.0,0.4869474705015395,0.5140272054072156,2.9895383509413392e-05
271,data/RawData/105_18_3_5_1_stand.txt,105,18,3,5,1,stand,stand,stand,2.3611216703672753,0.779050736497545,0.0005785368702380229,0.0033145877410070607,0.9960472143845035,5.966100382763393e-05
272,data/RawData/202_18_4_20_2_stand.txt,202,18,4,20,2,stand,stand,stand,2.350988085977237,0.7782324058919804,0.00014675967192523222,0.012734857735525854,0.9870877492250866,3.063336703699476e-05
273,data/RawData/301_18_6_7_1_stand.txt,301,18,6,7,1,stand,stand,stand,2.1955876832402486,0.7774140752864157,0.0005778163833153964,0.44432931787673674,0.5550147020194346,7.816372005782991e-05
